student_id,age,gender,region,parent_education,average_grade,absenteeism_rate,assignments_submitted,moodle_hours,forum_posts,satisfaction_score,dropout,gender_encoded,region_encoded,parent_education_encoded,dropout_encoded,cluster
8055,21,Female,Kara,Primary,10.35,13.48,49.93,5.82,2,2.2,No,0,2,1,0,3
8056,33,Male,Tsevie,Primary,8.96,8.77,83.48,15.65,1,9.5,Yes,1,6,1,1,1
8057,23,Male,Tsevie,Secondary,13.1,13.25,40.27,28.3,2,1.1,No,1,6,2,0,1
8058,31,Male,Atakpame,Secondary,10.54,6.28,71.38,5.38,5,9.0,No,1,0,2,0,1
8059,31,Female,Lome,Primary,12.09,22.84,64.84,10.55,4,9.3,No,0,3,1,0,0
8060,30,Male,Notse,Primary,12.95,5.52,47.37,15.52,6,6.0,Yes,1,4,1,1,2
8061,29,Male,Dapaong,,15.73,5.02,81.14,1.05,5,4.4,No,1,1,3,0,1
8062,27,Female,Lome,,14.36,20.2,81.59,32.33,7,6.3,No,0,3,3,0,0
8063,29,Female,Notse,Secondary,9.96,22.22,83.58,2.38,1,5.9,Yes,0,4,2,1,3
8064,25,Male,Notse,Secondary,8.56,12.75,85.92,24.66,2,9.8,Yes,1,4,2,1,1
8065,26,Female,Notse,Secondary,17.12,23.69,58.9,43.13,5,4.2,No,0,4,2,0,0
8066,20,Female,Notse,Higher,7.25,22.97,99.65,1.06,3,6.4,Yes,0,4,0,1,0
8067,33,Male,Lome,Secondary,10.64,33.99,44.38,22.33,1,5.7,Yes,1,3,2,1,1
8068,30,Female,Atakpame,Primary,13.94,22.33,78.86,10.24,1,2.5,No,0,0,1,0,0
8069,34,Male,Sokode,Primary,16.92,32.07,98.25,17.03,1,8.9,Yes,1,5,1,1,1
8070,27,Female,Sokode,Higher,11.43,15.62,53.46,1.16,8,2.9,Yes,0,5,0,1,0
8071,32,Female,Sokode,Secondary,12.08,29.0,56.69,17.97,1,6.4,Yes,0,5,2,1,0
8072,17,Male,Kara,,9.37,29.21,74.56,9.84,3,4.2,Yes,1,2,3,1,1
8073,23,Male,Notse,Secondary,12.38,13.57,86.88,7.15,3,8.6,No,1,4,2,0,1
8074,26,Female,Notse,Secondary,8.55,8.11,59.74,8.21,2,8.6,No,0,4,2,0,3
8075,25,Female,Dapaong,Higher,9.75,9.87,90.21,13.64,1,2.3,No,0,1,0,0,2
8076,19,Female,Kara,Higher,14.29,19.15,54.46,3.53,4,9.6,No,0,2,0,0,0
8077,30,Male,Dapaong,Secondary,10.7,3.5,92.46,28.73,4,2.3,Yes,1,1,2,1,1
8078,31,Female,Tsevie,Secondary,14.75,10.46,55.18,3.68,1,5.1,Yes,0,6,2,1,3
8079,18,Male,Dapaong,,11.54,26.97,77.05,20.96,1,7.3,No,1,1,3,0,1
8080,30,Female,Dapaong,Secondary,7.89,21.67,61.47,0.12,2,4.7,Yes,0,1,2,1,3
8081,32,Female,Atakpame,Secondary,15.51,0.0,59.31,24.83,2,6.0,No,0,0,2,0,3
8082,23,Female,Sokode,Secondary,8.05,1.67,61.24,19.08,6,10.0,Yes,0,5,2,1,3
8083,20,Female,Notse,Secondary,10.19,36.59,69.95,1.33,4,3.3,Yes,0,4,2,1,0
8084,34,Female,Kara,Higher,11.4,26.8,90.7,13.35,7,7.9,No,0,2,0,0,0
8085,21,Male,Tsevie,Primary,15.02,9.17,85.56,4.69,2,6.9,No,1,6,1,0,2
8086,22,Male,Kara,,10.42,0.12,66.96,6.54,4,9.5,No,1,2,3,0,1
8087,23,Male,Notse,Secondary,9.22,2.5,56.93,0.71,6,1.9,Yes,1,4,2,1,2
8088,31,Female,Atakpame,Higher,12.49,20.09,91.26,2.39,3,3.4,No,0,0,0,0,0
8089,17,Male,Dapaong,Higher,11.36,34.77,92.21,30.71,2,7.9,Yes,1,1,0,1,0
8090,20,Male,Tsevie,Secondary,10.6,34.13,67.22,5.41,3,8.4,Yes,1,6,2,1,1
8091,17,Female,Sokode,Higher,12.65,0.0,81.75,0.26,3,7.4,No,0,5,0,0,2
8092,27,Female,Notse,Secondary,8.39,12.04,62.16,7.24,3,2.4,Yes,0,4,2,1,3
8093,34,Male,Lome,,6.83,6.43,48.95,52.4,2,4.0,Yes,1,3,3,1,1
8094,30,Male,Lome,Secondary,18.42,16.37,59.29,4.05,6,3.0,Yes,1,3,2,1,1
8095,27,Male,Atakpame,Primary,12.31,1.69,80.93,1.52,2,7.9,No,1,0,1,0,2
8096,26,Male,Sokode,Primary,12.52,9.54,86.16,10.32,3,9.0,No,1,5,1,0,1
8097,33,Male,Lome,Primary,9.65,6.33,91.1,25.24,3,6.5,Yes,1,3,1,1,1
8098,20,Male,Lome,Primary,14.69,20.24,41.06,19.6,1,2.4,No,1,3,1,0,2
8099,31,Male,Notse,Primary,10.4,9.85,69.18,10.7,3,8.8,No,1,4,1,0,1
8100,32,Female,Tsevie,Primary,3.64,11.29,56.44,2.04,2,4.9,No,0,6,1,0,3
8101,29,Male,Tsevie,Primary,10.3,20.11,81.04,15.34,0,2.6,Yes,1,6,1,1,1
8102,25,Female,Notse,,11.16,31.43,54.72,17.33,5,6.6,No,0,4,3,0,0
8103,27,Female,Kara,Secondary,11.49,36.16,73.98,18.94,8,1.8,Yes,0,2,2,1,0
8104,27,Female,Notse,Secondary,11.4,19.56,82.72,5.17,3,6.4,No,0,4,2,0,3
8105,22,Male,Sokode,Higher,10.07,14.11,86.2,5.26,3,9.7,No,1,5,0,0,2
8106,17,Male,Lome,Higher,9.78,28.16,56.17,1.69,6,6.3,Yes,1,3,0,1,2
8107,22,Female,Tsevie,Secondary,11.11,26.67,45.27,14.81,4,8.7,No,0,6,2,0,0
8108,29,Male,Notse,Secondary,7.06,23.82,53.12,13.36,3,8.8,No,1,4,2,0,1
8109,21,Male,Tsevie,Primary,6.13,0.0,75.95,1.05,1,2.5,Yes,1,6,1,1,2
8110,31,Female,Tsevie,,12.29,27.08,42.43,0.2,2,7.0,No,0,6,3,0,3
8111,34,Male,Kara,Secondary,12.34,18.58,49.53,30.31,6,5.8,No,1,2,2,0,1
8112,30,Female,Sokode,Secondary,14.64,6.06,99.73,0.17,0,1.4,No,0,5,2,0,3
8113,31,Female,Dapaong,Higher,11.23,8.28,62.94,9.9,5,2.7,No,0,1,0,0,2
8114,21,Female,Tsevie,Secondary,8.42,20.82,69.79,6.04,4,2.5,Yes,0,6,2,1,3
8115,20,Female,Sokode,Primary,6.18,0.0,40.66,15.02,5,6.6,Yes,0,5,1,1,3
8116,18,Male,Atakpame,Higher,9.33,13.75,75.51,0.92,1,2.4,Yes,1,0,0,1,2
8117,23,Female,Kara,Secondary,13.27,8.45,59.52,11.47,3,3.7,Yes,0,2,2,1,3
8118,26,Male,Dapaong,Higher,16.32,7.43,71.81,9.54,0,2.0,Yes,1,1,0,1,2
8119,32,Male,Tsevie,Secondary,12.16,10.43,71.57,19.21,3,1.6,No,1,6,2,0,1
8120,26,Male,Notse,Primary,8.36,0.21,98.05,7.31,2,10.0,Yes,1,4,1,1,2
8121,34,Male,Tsevie,,9.36,25.52,56.1,13.03,3,4.6,Yes,1,6,3,1,1
8122,33,Female,Kara,Primary,9.45,0.0,74.23,5.76,3,5.5,Yes,0,2,1,1,3
8123,29,Female,Kara,,10.78,16.69,62.89,41.34,2,1.3,No,0,2,3,0,3
8124,17,Female,Lome,Primary,15.36,6.52,65.32,8.2,2,2.4,Yes,0,3,1,1,3
8125,17,Female,Tsevie,Secondary,15.6,34.84,43.33,14.01,3,6.4,Yes,0,6,2,1,0
8126,31,Female,Sokode,Higher,11.48,15.23,81.31,0.98,2,4.6,No,0,5,0,0,0
8127,17,Male,Kara,Higher,12.55,0.0,51.72,6.21,4,6.5,No,1,2,0,0,2
8128,22,Female,Kara,Secondary,9.61,20.47,68.11,0.67,3,3.8,Yes,0,2,2,1,3
8129,29,Male,Atakpame,,6.87,4.07,66.06,1.3,5,5.4,Yes,1,0,3,1,1
8130,17,Male,Atakpame,Primary,17.37,24.85,68.09,7.05,1,9.2,No,1,0,1,0,1
8131,21,Female,Atakpame,Secondary,5.03,21.18,62.53,4.34,3,6.6,Yes,0,0,2,1,3
8132,25,Male,Kara,Primary,6.49,29.73,54.54,6.16,3,7.4,Yes,1,2,1,1,1
8133,33,Male,Dapaong,Higher,17.39,16.87,66.92,6.85,1,9.3,No,1,1,0,0,2
8134,32,Female,Sokode,Higher,12.05,23.19,42.77,1.74,2,7.4,No,0,5,0,0,0
8135,24,Female,Kara,Primary,8.62,15.43,54.54,4.55,3,6.8,No,0,2,1,0,3
8136,33,Female,Notse,Secondary,14.05,9.1,87.09,19.7,4,8.7,No,0,4,2,0,3
8137,31,Male,Notse,Primary,14.32,25.66,90.57,19.42,3,7.2,No,1,4,1,0,1
8138,17,Female,Lome,Secondary,8.0,2.7,82.92,6.75,3,6.4,No,0,3,2,0,3
8139,28,Female,Notse,,10.4,14.64,77.95,13.83,4,3.2,Yes,0,4,3,1,3
8140,21,Male,Tsevie,Primary,14.63,9.31,88.68,14.01,3,1.2,No,1,6,1,0,2
8141,22,Female,Dapaong,Secondary,9.55,23.42,47.67,0.45,1,4.8,Yes,0,1,2,1,3
8142,17,Male,Dapaong,Secondary,12.85,5.53,71.52,9.44,5,8.4,No,1,1,2,0,1
8143,17,Male,Sokode,Secondary,16.27,10.91,46.98,16.32,2,5.7,Yes,1,5,2,1,1
8144,26,Female,Dapaong,Secondary,4.82,15.44,86.67,9.01,3,1.8,Yes,0,1,2,1,3
8145,26,Male,Sokode,Secondary,10.98,29.88,71.23,7.8,3,5.0,No,1,5,2,0,1
8146,19,Male,Notse,Secondary,12.78,9.67,88.6,7.58,4,6.4,No,1,4,2,0,1
8147,33,Female,Dapaong,Higher,6.62,10.99,87.94,7.09,1,3.1,No,0,1,0,0,2
8148,27,Female,Tsevie,Higher,10.41,1.52,67.97,15.06,5,1.8,Yes,0,6,0,1,2
8149,34,Female,Sokode,Secondary,15.13,5.17,69.81,10.28,5,6.0,No,0,5,2,0,3
8150,18,Male,Atakpame,Secondary,9.89,19.13,41.7,2.43,2,1.8,Yes,1,0,2,1,1
8151,25,Male,Atakpame,Secondary,7.55,15.32,71.41,5.68,2,1.1,No,1,0,2,0,1
8152,33,Female,Dapaong,Primary,15.39,15.48,80.65,7.52,3,7.7,No,0,1,1,0,0
8153,30,Female,Dapaong,Primary,13.33,32.41,54.02,5.43,3,5.1,No,0,1,1,0,0
8154,20,Female,Notse,Higher,11.79,0.0,99.19,2.71,3,1.4,Yes,0,4,0,1,2
8155,33,Male,Sokode,Higher,11.7,38.18,98.49,1.33,7,6.4,Yes,1,5,0,1,0
8156,33,Female,Notse,Secondary,15.08,26.78,56.97,1.25,5,1.1,No,0,4,2,0,0
8157,28,Male,Sokode,Secondary,12.88,11.74,82.78,3.51,2,3.9,Yes,1,5,2,1,1
8158,34,Female,Tsevie,,13.94,18.91,41.8,5.15,0,2.5,Yes,0,6,3,1,3
8159,19,Male,Kara,Primary,9.92,8.17,79.95,11.48,2,4.6,No,1,2,1,0,2
8160,27,Male,Atakpame,Secondary,6.25,18.19,77.44,41.94,1,1.1,Yes,1,0,2,1,1
8161,34,Female,Kara,Secondary,13.87,36.5,89.33,22.76,5,9.7,Yes,0,2,2,1,0
8162,20,Male,Kara,Higher,15.3,8.54,58.26,16.8,1,2.3,Yes,1,2,0,1,2
8163,33,Male,Lome,Primary,11.33,12.68,92.68,16.81,2,9.6,No,1,3,1,0,1
8164,34,Female,Sokode,Secondary,14.66,7.43,91.48,9.07,3,5.6,No,0,5,2,0,3
8165,21,Female,Lome,Primary,10.99,9.04,80.18,2.91,0,1.6,Yes,0,3,1,1,3
8166,30,Male,Lome,Higher,11.73,10.97,68.34,6.39,1,8.9,No,1,3,0,0,2
8167,26,Male,Kara,Higher,17.26,4.05,77.1,1.54,8,4.7,Yes,1,2,0,1,2
8168,31,Male,Lome,Secondary,11.13,12.36,83.8,8.36,3,2.3,Yes,1,3,2,1,1
8169,17,Female,Tsevie,Higher,10.95,15.54,98.52,0.23,4,3.4,Yes,0,6,0,1,2
8170,32,Male,Sokode,Secondary,6.39,10.97,47.3,2.1,0,3.6,No,1,5,2,0,1
8171,27,Male,Kara,Primary,14.07,0.0,58.78,12.46,4,6.5,No,1,2,1,0,2
8172,22,Female,Sokode,Secondary,9.87,13.46,86.84,3.24,4,9.7,Yes,0,5,2,1,3
8173,32,Female,Tsevie,Primary,12.44,14.53,64.55,5.45,1,2.7,Yes,0,6,1,1,3
8174,18,Female,Dapaong,Secondary,11.05,33.98,80.35,17.84,5,2.9,Yes,0,1,2,1,0
8175,17,Female,Lome,Higher,10.66,15.27,47.99,0.46,2,9.7,No,0,3,0,0,0
8176,25,Female,Kara,Secondary,11.65,24.36,82.55,0.23,5,3.0,Yes,0,2,2,1,3
8177,28,Male,Atakpame,Primary,11.88,10.74,80.44,2.6,1,3.1,Yes,1,0,1,1,2
8178,33,Male,Sokode,Primary,15.53,27.98,75.15,11.53,1,9.9,No,1,5,1,0,1
8179,31,Male,Notse,,16.56,5.55,85.91,2.69,0,6.9,No,1,4,3,0,1
8180,26,Female,Tsevie,Primary,13.95,20.05,92.81,19.93,6,3.8,No,0,6,1,0,0
8181,28,Female,Lome,,15.81,23.4,89.76,4.34,0,3.2,Yes,0,3,3,1,3
8182,30,Female,Sokode,Secondary,14.56,21.94,47.65,3.33,2,5.3,No,0,5,2,0,0
8183,25,Male,Tsevie,Secondary,13.48,36.64,84.66,2.65,5,3.9,No,1,6,2,0,1
8184,29,Female,Sokode,Secondary,16.37,9.16,66.99,8.53,4,1.1,Yes,0,5,2,1,3
8185,19,Female,Dapaong,,8.07,29.14,60.03,19.4,2,1.6,No,0,1,3,0,3
8186,30,Female,Notse,Primary,9.95,26.56,92.78,5.21,2,5.9,No,0,4,1,0,0
8187,26,Male,Tsevie,Primary,9.54,15.49,73.58,2.91,0,3.4,No,1,6,1,0,2
8188,32,Female,Sokode,Primary,11.1,33.39,70.07,5.46,0,9.5,Yes,0,5,1,1,0
8189,23,Female,Notse,Primary,14.06,13.53,87.08,23.52,2,7.3,No,0,4,1,0,0
8190,20,Male,Dapaong,Primary,8.65,15.22,73.2,4.07,3,9.8,Yes,1,1,1,1,2
8191,27,Female,Dapaong,Secondary,13.51,14.95,91.48,10.66,1,8.2,No,0,1,2,0,3
8192,32,Female,Dapaong,Higher,10.24,2.27,46.17,4.0,5,3.8,Yes,0,1,0,1,2
8193,20,Female,Lome,Secondary,10.96,22.62,86.57,11.23,5,7.7,No,0,3,2,0,0
8194,33,Male,Tsevie,Secondary,12.6,21.05,49.83,21.29,2,5.2,Yes,1,6,2,1,1
8195,29,Female,Sokode,Primary,17.04,13.95,53.51,9.13,4,5.6,No,0,5,1,0,0
8196,27,Female,Sokode,Higher,9.86,32.63,50.77,29.46,3,5.8,Yes,0,5,0,1,0
8197,19,Male,Notse,Primary,11.76,10.63,54.31,9.2,2,7.2,No,1,4,1,0,2
8198,25,Male,Notse,Primary,8.77,0.0,83.91,36.84,4,4.3,No,1,4,1,0,2
8199,22,Female,Tsevie,Primary,9.83,34.02,79.32,12.86,3,8.1,Yes,0,6,1,1,0
8200,27,Male,Dapaong,Primary,8.74,25.11,53.79,10.58,2,2.6,Yes,1,1,1,1,1
8201,32,Female,Sokode,Secondary,12.73,21.26,56.21,17.71,3,4.2,No,0,5,2,0,0
8202,21,Male,Sokode,Higher,13.28,11.61,45.96,0.11,4,7.1,No,1,5,0,0,2
8203,30,Female,Dapaong,Secondary,14.06,18.42,64.87,2.97,3,8.6,No,0,1,2,0,3
8204,33,Female,Atakpame,Primary,9.74,2.4,62.72,2.43,3,8.7,Yes,0,0,1,1,3
8205,19,Female,Atakpame,Secondary,13.52,12.75,48.75,1.18,2,4.0,Yes,0,0,2,1,3
8206,20,Male,Dapaong,Secondary,12.34,5.96,90.08,27.77,3,4.8,No,1,1,2,0,1
8207,32,Male,Notse,Higher,11.83,17.62,91.16,1.4,2,3.4,Yes,1,4,0,1,2
8208,32,Female,Lome,Secondary,8.28,24.23,46.54,3.05,1,6.6,Yes,0,3,2,1,3
8209,20,Female,Notse,Secondary,12.46,4.52,55.98,4.08,3,4.4,Yes,0,4,2,1,3
8210,33,Female,Notse,Secondary,12.55,22.25,84.17,9.8,6,9.3,Yes,0,4,2,1,0
8211,29,Female,Sokode,Secondary,12.31,17.0,92.2,14.59,1,4.2,Yes,0,5,2,1,3
8212,17,Male,Notse,Primary,13.2,21.84,44.3,9.28,4,7.1,No,1,4,1,0,2
8213,28,Male,Sokode,Primary,14.08,12.58,94.14,13.82,4,7.0,No,1,5,1,0,1
8214,20,Female,Atakpame,Secondary,8.71,22.04,43.7,5.14,2,5.4,Yes,0,0,2,1,3
8215,27,Male,Notse,Higher,11.35,8.04,78.03,54.68,4,1.2,Yes,1,4,0,1,2
8216,21,Male,Dapaong,Secondary,13.55,0.0,41.32,1.86,3,3.6,Yes,1,1,2,1,2
8217,18,Male,Tsevie,Higher,11.19,0.46,95.7,5.1,2,7.4,No,1,6,0,0,2
8218,33,Female,Tsevie,Primary,14.88,9.97,61.22,17.85,2,4.7,Yes,0,6,1,1,0
8219,24,Female,Notse,Secondary,12.27,0.0,78.93,2.83,3,1.6,Yes,0,4,2,1,3
8220,22,Male,Lome,Primary,6.14,30.5,51.08,13.9,6,9.1,Yes,1,3,1,1,1
8221,25,Male,Notse,Higher,14.52,14.17,59.28,4.53,5,6.3,No,1,4,0,0,2
8222,29,Female,Dapaong,Primary,11.65,24.19,84.84,1.96,2,1.7,No,0,1,1,0,0
8223,27,Female,Atakpame,Secondary,6.69,22.87,98.38,5.16,3,1.4,Yes,0,0,2,1,3
8224,32,Female,Atakpame,Primary,11.24,15.06,99.52,15.36,2,1.9,Yes,0,0,1,1,3
8225,32,Male,Notse,Secondary,8.19,50.37,88.58,1.19,2,10.0,Yes,1,4,2,1,1
8226,18,Male,Sokode,Higher,14.26,44.28,90.83,7.26,3,3.5,Yes,1,5,0,1,0
8227,26,Male,Kara,Primary,11.89,28.92,98.16,13.52,4,7.3,Yes,1,2,1,1,1
8228,28,Female,Lome,Higher,9.23,5.95,42.42,13.93,3,2.5,Yes,0,3,0,1,2
8229,24,Female,Lome,Higher,14.43,29.33,50.21,4.94,1,3.3,Yes,0,3,0,1,0
8230,27,Female,Kara,,13.38,0.0,43.16,6.28,5,1.1,No,0,2,3,0,3
8231,26,Female,Tsevie,Secondary,11.29,28.97,70.07,19.43,5,8.7,No,0,6,2,0,0
8232,29,Female,Tsevie,Primary,8.26,0.0,97.51,2.34,0,9.9,Yes,0,6,1,1,3
8233,33,Male,Tsevie,Primary,9.47,11.81,74.95,49.05,3,4.4,No,1,6,1,0,1
8234,23,Male,Atakpame,Secondary,9.43,27.09,73.32,5.43,6,2.9,Yes,1,0,2,1,1
8235,19,Male,Dapaong,Secondary,14.24,18.85,89.6,3.22,4,2.5,Yes,1,1,2,1,1
8236,29,Female,Lome,Primary,6.96,0.21,95.74,0.03,5,3.3,Yes,0,3,1,1,3
8237,23,Male,Kara,,11.86,16.7,81.91,1.34,3,4.4,Yes,1,2,3,1,1
8238,25,Female,Sokode,Higher,11.25,18.86,93.72,14.13,5,7.5,No,0,5,0,0,0
8239,29,Male,Notse,Secondary,15.11,17.05,50.51,10.48,4,7.4,No,1,4,2,0,1
8240,24,Male,Sokode,Primary,12.7,10.93,70.2,2.83,7,5.6,No,1,5,1,0,2
8241,34,Female,Notse,Secondary,13.61,23.55,61.88,26.17,5,4.6,Yes,0,4,2,1,0
8242,18,Male,Atakpame,,10.42,26.45,59.95,18.06,2,5.6,No,1,0,3,0,1
8243,34,Male,Lome,Primary,8.31,13.46,52.86,3.14,6,6.1,Yes,1,3,1,1,2
8244,34,Male,Dapaong,Secondary,11.02,30.2,93.64,4.01,5,6.5,No,1,1,2,0,1
8245,27,Male,Lome,Secondary,14.33,13.44,67.02,2.04,2,6.9,No,1,3,2,0,1
8246,17,Male,Notse,Primary,14.32,10.1,71.82,10.29,4,6.8,No,1,4,1,0,2
8247,30,Male,Tsevie,Secondary,10.71,28.57,56.58,12.08,2,2.9,Yes,1,6,2,1,1
8248,32,Male,Sokode,Primary,9.42,28.2,97.77,5.04,4,5.3,Yes,1,5,1,1,1
8249,27,Female,Lome,Secondary,8.83,8.8,76.67,13.36,4,4.0,No,0,3,2,0,3
8250,17,Male,Sokode,Primary,11.59,7.35,40.04,47.76,6,6.4,No,1,5,1,0,2
8251,23,Female,Kara,Secondary,12.41,32.64,56.07,9.47,5,5.5,No,0,2,2,0,0
8252,32,Male,Kara,Primary,16.42,13.97,99.96,10.48,1,2.8,No,1,2,1,0,1
8253,30,Female,Sokode,Secondary,12.37,15.03,98.49,4.68,5,7.1,No,0,5,2,0,3
8254,31,Female,Dapaong,Secondary,13.84,12.48,72.68,0.11,4,1.2,Yes,0,1,2,1,3
8255,30,Male,Dapaong,,9.66,28.22,73.85,30.77,5,3.8,Yes,1,1,3,1,1
8256,27,Female,Lome,,12.13,36.44,94.1,14.8,4,8.1,Yes,0,3,3,1,0
8257,32,Female,Sokode,Secondary,12.42,15.7,82.51,11.89,0,7.9,No,0,5,2,0,3
8258,33,Male,Atakpame,Primary,11.58,39.18,95.93,0.3,3,9.5,No,1,0,1,0,0
8259,22,Female,Dapaong,Secondary,11.93,9.45,68.75,14.23,3,6.3,No,0,1,2,0,3
8260,27,Male,Notse,Secondary,12.38,12.17,98.55,11.09,4,5.3,No,1,4,2,0,1
8261,33,Female,Dapaong,Secondary,13.44,21.73,72.37,8.41,1,7.0,No,0,1,2,0,0
8262,25,Female,Tsevie,Higher,15.51,6.83,78.69,9.77,2,8.6,Yes,0,6,0,1,0
8263,34,Female,Kara,Secondary,5.2,21.6,44.95,25.06,1,6.4,Yes,0,2,2,1,3
8264,33,Female,Dapaong,Secondary,15.34,9.82,76.7,0.07,4,7.7,No,0,1,2,0,3
8265,28,Male,Notse,Secondary,6.87,0.0,86.07,1.71,2,3.8,Yes,1,4,2,1,1
8266,21,Male,Dapaong,Higher,12.93,0.0,66.36,22.51,6,3.9,Yes,1,1,0,1,2
8267,27,Male,Notse,Primary,19.07,11.76,70.15,0.08,4,1.6,Yes,1,4,1,1,2
8268,20,Male,Tsevie,Higher,11.87,19.18,63.6,23.4,5,3.4,No,1,6,0,0,2
8269,20,Male,Notse,Higher,12.54,1.39,98.14,0.3,0,5.4,No,1,4,0,0,2
8270,19,Female,Dapaong,Primary,11.07,16.79,68.6,15.11,1,7.0,No,0,1,1,0,3
8271,33,Male,Tsevie,Primary,14.0,16.81,47.57,22.16,4,5.9,Yes,1,6,1,1,1
8272,23,Female,Sokode,Higher,13.09,13.32,41.73,9.48,4,7.5,No,0,5,0,0,0
8273,20,Male,Sokode,Secondary,9.97,5.74,86.35,10.26,1,5.1,No,1,5,2,0,1
8274,29,Male,Kara,Primary,11.66,17.4,72.86,0.52,4,5.6,No,1,2,1,0,2
8275,28,Male,Lome,Secondary,8.64,13.58,40.17,2.37,5,5.2,Yes,1,3,2,1,1
8276,17,Male,Tsevie,Primary,11.64,24.82,62.95,22.97,5,6.4,No,1,6,1,0,1
8277,34,Female,Dapaong,Primary,10.74,2.07,94.84,17.36,4,4.1,Yes,0,1,1,1,3
8278,27,Male,Lome,Secondary,12.41,16.14,96.87,0.61,3,6.5,No,1,3,2,0,1
8279,19,Female,Sokode,Secondary,9.87,2.28,43.21,16.77,1,4.7,No,0,5,2,0,3
8280,33,Female,Dapaong,Higher,11.36,12.63,47.41,5.51,4,6.4,No,0,1,0,0,0
8281,28,Male,Lome,Secondary,12.03,4.05,40.29,8.23,4,4.1,Yes,1,3,2,1,1
8282,26,Female,Tsevie,Higher,12.24,5.83,92.12,1.15,5,2.5,Yes,0,6,0,1,2
8283,24,Female,Tsevie,Primary,12.82,14.96,44.25,5.09,2,2.8,No,0,6,1,0,3
8284,31,Male,Lome,Secondary,11.48,9.34,46.47,5.71,1,2.3,Yes,1,3,2,1,1
8285,21,Female,Notse,Primary,9.64,29.67,53.66,11.07,1,2.4,No,0,4,1,0,0
8286,20,Male,Tsevie,Primary,12.25,26.79,95.03,10.72,1,6.6,No,1,6,1,0,1
8287,20,Male,Atakpame,Higher,11.46,23.05,81.29,7.96,2,8.9,Yes,1,0,0,1,2
8288,31,Female,Sokode,Primary,15.07,22.85,77.01,0.32,4,8.9,No,0,5,1,0,0
8289,33,Female,Kara,Higher,15.45,16.3,87.08,1.76,4,7.6,No,0,2,0,0,0
8290,28,Female,Kara,Primary,7.88,28.05,81.6,1.75,5,5.9,No,0,2,1,0,0
8291,19,Female,Atakpame,,13.85,12.06,84.76,21.87,0,5.2,Yes,0,0,3,1,3
8292,26,Female,Lome,Primary,14.45,36.19,44.42,23.2,3,2.1,Yes,0,3,1,1,0
8293,31,Female,Tsevie,Secondary,7.96,5.58,75.39,16.42,5,2.8,Yes,0,6,2,1,3
8294,26,Female,Atakpame,Primary,13.74,3.71,85.19,1.92,2,9.5,No,0,0,1,0,3
8295,34,Male,Atakpame,Secondary,14.69,1.05,73.94,18.34,0,3.9,No,1,0,2,0,1
8296,17,Male,Tsevie,Secondary,9.15,2.79,40.71,2.08,4,6.3,No,1,6,2,0,1
8297,19,Male,Sokode,Primary,11.29,0.0,52.67,8.09,4,6.6,No,1,5,1,0,2
8298,28,Female,Tsevie,Secondary,12.56,17.14,97.77,13.24,4,3.0,Yes,0,6,2,1,3
8299,17,Female,Tsevie,Secondary,13.71,23.54,82.28,0.53,3,7.8,No,0,6,2,0,3
8300,19,Female,Notse,Higher,9.03,15.34,81.31,9.11,1,1.9,Yes,0,4,0,1,2
8301,19,Male,Dapaong,Primary,15.47,1.15,79.62,2.89,5,3.4,Yes,1,1,1,1,2
8302,21,Male,Lome,Primary,5.91,10.3,47.67,6.89,5,6.0,Yes,1,3,1,1,2
8303,17,Male,Kara,Primary,15.97,23.41,40.24,4.84,3,5.4,No,1,2,1,0,2
8304,20,Female,Kara,Secondary,13.65,11.58,66.44,11.6,3,7.6,No,0,2,2,0,3
8305,20,Male,Atakpame,Secondary,10.13,7.02,66.66,6.72,3,9.6,Yes,1,0,2,1,1
8306,33,Male,Notse,Higher,14.59,0.0,88.71,3.59,2,3.2,No,1,4,0,0,2
8307,30,Female,Atakpame,Higher,8.86,10.77,50.89,24.12,2,1.3,Yes,0,0,0,1,2
8308,34,Male,Atakpame,Primary,12.34,7.97,56.51,31.95,5,4.0,No,1,0,1,0,2
8309,17,Male,Lome,Secondary,12.72,14.14,44.69,16.19,1,8.4,No,1,3,2,0,1
8310,32,Male,Atakpame,Secondary,12.71,19.76,63.99,8.69,1,7.6,No,1,0,2,0,1
8311,19,Female,Atakpame,Higher,9.48,12.18,55.36,21.58,2,5.6,Yes,0,0,0,1,2
8312,25,Male,Dapaong,Primary,10.51,16.85,55.77,9.2,1,5.1,No,1,1,1,0,2
8313,20,Female,Lome,Secondary,12.38,19.72,55.24,1.61,4,4.4,No,0,3,2,0,3
8314,21,Female,Sokode,Higher,9.82,2.7,53.89,0.18,2,2.9,Yes,0,5,0,1,2
8315,27,Male,Notse,Primary,12.81,33.86,59.19,12.94,3,4.1,Yes,1,4,1,1,1
8316,25,Male,Sokode,Secondary,10.16,7.59,72.2,13.96,6,2.7,Yes,1,5,2,1,1
8317,19,Female,Tsevie,Higher,15.0,20.17,66.26,26.01,5,1.6,Yes,0,6,0,1,0
8318,22,Female,Dapaong,Higher,16.69,3.64,43.81,17.39,3,9.0,No,0,1,0,0,2
8319,27,Female,Kara,Primary,11.11,16.1,65.55,10.2,8,3.2,Yes,0,2,1,1,0
8320,25,Female,Tsevie,Primary,14.76,16.47,90.78,2.11,4,1.9,No,0,6,1,0,0
