student_id,age,gender,region,parent_education,average_grade,absenteeism_rate,assignments_submitted,moodle_hours,forum_posts,satisfaction_score,dropout
9245,25,Male,Lome,Secondary,12.52,23.34,87.77,6.34,6,2.7,Yes
9246,29,Male,Atakpame,Secondary,12.91,4.99,74.53,7.49,1,5.7,No
9247,23,Male,Tsevie,Secondary,9.93,25.73,99.65,4.04,4,5.2,Yes
9248,26,Female,Notse,None,10.93,0.0,42.35,41.52,4,3.4,No
9249,25,Female,Sokode,Higher,12.44,9.41,51.74,13.37,3,5.9,No
9250,31,Male,Dapaong,Primary,12.45,32.06,88.53,2.86,3,9.2,Yes
9251,21,Male,Tsevie,Primary,15.03,18.56,89.58,2.7,0,7.9,No
9252,28,Male,Tsevie,None,14.89,11.98,89.13,14.88,2,6.0,No
9253,17,Female,Dapaong,Secondary,13.56,17.52,92.36,4.91,3,7.6,No
9254,28,Male,Notse,Secondary,9.0,26.96,65.36,0.96,2,8.1,Yes
9255,22,Female,Dapaong,Secondary,9.12,0.55,95.91,0.36,2,7.5,Yes
9256,32,Female,Lome,Higher,9.34,28.18,52.55,5.34,3,8.7,No
9257,19,Male,Kara,Primary,12.71,10.1,96.22,5.36,1,8.0,No
9258,26,Female,Notse,Secondary,5.92,22.08,73.4,12.27,0,8.4,Yes
9259,34,Male,Atakpame,Secondary,11.98,8.86,49.83,8.55,4,5.7,No
9260,29,Female,Sokode,Higher,16.23,31.84,84.16,14.7,3,5.5,Yes
9261,34,Female,Atakpame,Primary,14.0,14.69,57.75,3.82,1,4.2,Yes
9262,19,Male,Tsevie,Higher,10.95,1.71,53.23,9.79,2,5.4,No
9263,19,Male,Sokode,Primary,9.91,19.7,50.32,21.69,4,7.3,Yes
9264,28,Female,Notse,Secondary,14.42,28.01,41.76,0.72,3,3.8,Yes
9265,23,Female,Lome,Secondary,12.92,26.88,85.88,12.33,3,3.0,Yes
9266,24,Female,Atakpame,Higher,11.26,15.94,69.19,12.58,3,8.9,No
9267,25,Male,Lome,None,10.23,23.12,98.72,15.8,4,1.2,Yes
9268,30,Male,Lome,None,12.23,10.78,66.36,3.13,2,9.4,No
9269,21,Male,Notse,None,11.09,20.91,90.6,5.39,4,8.7,No
9270,32,Male,Atakpame,Secondary,14.35,18.63,98.09,2.74,1,6.9,No
9271,28,Female,Atakpame,Secondary,15.72,0.0,41.35,3.69,5,7.8,No
9272,20,Female,Notse,Higher,7.9,4.99,46.32,34.58,4,6.4,Yes
9273,24,Female,Notse,Secondary,8.32,17.08,60.87,5.9,2,6.2,No
9274,23,Female,Sokode,None,16.04,16.65,92.21,18.88,4,6.8,No
9275,31,Female,Tsevie,Primary,12.5,14.71,90.28,15.84,1,1.0,No
9276,22,Male,Tsevie,None,8.61,15.89,62.0,5.88,4,8.5,Yes
9277,21,Male,Notse,Secondary,14.95,27.08,51.99,48.51,1,8.3,No
9278,30,Female,Dapaong,Higher,13.03,18.54,88.14,18.37,2,5.4,No
9279,29,Female,Lome,Higher,18.61,0.0,75.81,6.59,5,3.1,Yes
9280,26,Female,Tsevie,Secondary,11.29,34.48,41.9,3.71,6,4.0,No
9281,34,Female,Kara,None,15.33,0.0,88.25,0.78,2,4.8,Yes
9282,20,Female,Notse,Primary,7.65,24.58,97.42,6.25,4,2.4,Yes
9283,24,Female,Notse,Secondary,16.19,0.0,42.53,4.46,5,6.5,Yes
9284,27,Female,Sokode,Higher,14.83,29.23,57.15,12.43,4,2.4,No
9285,33,Female,Notse,Primary,16.81,12.22,89.17,0.2,4,7.1,No
9286,34,Male,Sokode,Primary,15.33,18.84,75.08,17.81,1,6.1,Yes
9287,27,Female,Dapaong,Secondary,11.7,0.0,99.36,5.39,2,8.5,No
9288,32,Female,Dapaong,Secondary,8.49,22.3,94.93,6.34,1,4.6,Yes
9289,28,Male,Notse,Primary,10.19,19.16,50.7,2.02,1,9.2,No
9290,29,Male,Lome,Higher,6.72,21.17,80.44,27.72,5,6.9,No
9291,32,Female,Sokode,Primary,9.24,24.5,79.2,5.08,4,1.0,Yes
9292,17,Male,Sokode,Higher,13.28,16.79,46.65,18.5,2,4.9,Yes
9293,32,Male,Kara,Primary,11.86,12.89,45.37,2.71,4,9.7,No
9294,31,Female,Lome,None,11.33,6.89,74.17,1.02,6,9.6,No
9295,22,Male,Lome,Primary,9.62,10.57,64.18,10.1,2,6.1,No
9296,28,Female,Tsevie,Primary,6.68,27.06,72.73,41.62,7,7.0,Yes
9297,24,Female,Dapaong,Secondary,12.55,6.62,54.33,10.41,3,3.1,Yes
9298,23,Female,Tsevie,Secondary,13.14,0.0,73.4,9.38,1,3.9,Yes
9299,18,Male,Lome,Secondary,9.03,5.12,63.0,5.84,1,4.6,No
9300,28,Male,Notse,Secondary,10.4,21.06,93.25,3.34,3,4.7,Yes
9301,30,Female,Kara,Primary,16.63,11.97,58.37,5.64,4,7.4,No
9302,32,Female,Notse,None,15.48,21.04,92.25,1.61,6,1.7,No
9303,27,Male,Notse,Higher,7.55,0.0,63.4,3.04,6,1.4,Yes
9304,25,Female,Lome,Higher,11.75,0.0,74.69,6.68,5,5.7,No
9305,26,Male,Tsevie,None,16.36,17.64,57.18,1.56,1,6.2,No
9306,33,Male,Atakpame,Secondary,11.35,25.05,88.55,15.68,6,4.5,Yes
9307,28,Male,Notse,Secondary,11.19,0.0,90.62,0.12,1,7.7,No
9308,22,Male,Notse,Primary,15.28,20.26,88.54,3.88,2,2.5,Yes
9309,27,Male,Atakpame,Secondary,14.96,26.9,78.39,7.27,1,9.9,No
9310,25,Male,Kara,Secondary,14.81,14.96,58.29,26.44,1,4.2,Yes
9311,22,Female,Dapaong,Primary,11.21,24.01,78.19,8.52,3,4.0,Yes
9312,32,Female,Sokode,Primary,13.99,16.9,97.57,3.49,3,4.5,Yes
9313,32,Male,Lome,Secondary,16.48,12.37,78.9,4.34,1,8.5,No
9314,22,Male,Tsevie,Primary,11.85,23.21,97.38,4.14,3,3.0,Yes
9315,21,Female,Dapaong,Primary,10.79,34.13,58.27,1.99,4,5.1,Yes
9316,20,Female,Tsevie,Secondary,15.69,9.42,90.76,1.56,1,3.4,Yes
9317,18,Female,Dapaong,Secondary,18.14,14.12,83.11,6.55,4,1.4,No
9318,22,Female,Lome,Primary,18.35,5.09,89.15,3.15,5,4.3,Yes
9319,25,Female,Sokode,Higher,10.88,16.55,82.65,0.96,3,1.7,Yes
9320,33,Female,Lome,Secondary,11.18,13.44,68.82,2.44,1,9.7,Yes
9321,30,Female,Sokode,Primary,8.91,26.58,81.19,7.35,3,2.3,Yes
9322,23,Female,Tsevie,Secondary,12.35,29.2,95.93,2.97,2,9.9,No
9323,17,Male,Kara,Secondary,8.78,22.88,65.05,2.71,4,5.1,Yes
9324,31,Female,Sokode,Primary,10.42,25.47,97.1,9.69,7,2.5,No
9325,34,Male,Dapaong,Secondary,14.1,7.95,42.96,11.69,2,3.4,Yes
9326,19,Female,Kara,Secondary,13.17,5.45,40.85,2.76,1,4.5,Yes
9327,34,Female,Tsevie,Secondary,6.57,19.37,69.63,6.39,2,7.1,Yes
9328,18,Female,Atakpame,Secondary,16.71,15.2,90.91,14.46,4,7.4,No
9329,26,Female,Kara,Secondary,8.74,34.99,54.87,11.71,2,3.0,No
9330,27,Female,Sokode,Primary,9.12,0.0,81.61,0.72,1,2.8,No
9331,19,Male,Kara,Secondary,8.28,21.2,72.81,4.46,5,9.2,Yes
9332,23,Female,Tsevie,Secondary,10.02,21.03,57.45,12.85,3,5.1,No
9333,24,Male,Kara,Secondary,9.31,7.38,57.15,1.98,4,4.2,No
9334,34,Male,Tsevie,Secondary,9.38,5.32,44.4,2.18,2,6.6,Yes
9335,29,Female,Atakpame,Secondary,4.61,11.61,72.17,9.95,2,5.9,Yes
9336,29,Male,Sokode,Higher,12.39,0.0,67.01,3.34,5,9.0,No
9337,28,Female,Notse,Primary,12.7,29.57,57.37,3.91,2,2.4,Yes
9338,33,Female,Dapaong,Primary,18.73,42.01,98.23,7.4,1,5.1,Yes
9339,28,Female,Kara,Primary,13.46,11.59,89.11,13.89,4,2.8,No
9340,29,Male,Notse,Primary,10.51,8.61,71.5,6.9,1,2.0,Yes
9341,28,Female,Lome,Secondary,8.4,1.89,71.3,22.39,1,3.6,Yes
9342,30,Male,Dapaong,None,11.71,4.04,51.62,1.13,3,1.6,No
9343,23,Female,Kara,Primary,13.35,9.11,78.95,14.03,6,6.4,No
9344,29,Female,Dapaong,Primary,10.49,27.09,97.22,7.84,3,8.7,No
9345,22,Male,Notse,Secondary,12.18,46.93,93.9,16.97,2,3.7,Yes
9346,20,Male,Lome,Higher,17.69,7.77,45.09,3.8,4,6.7,No
9347,25,Male,Dapaong,Secondary,10.85,5.98,43.19,6.58,3,2.2,No
9348,32,Male,Notse,Primary,6.34,3.32,97.67,17.35,4,3.1,No
9349,20,Male,Dapaong,Secondary,14.62,19.51,51.99,17.82,3,7.1,No
9350,22,Male,Lome,None,12.94,18.44,73.02,4.72,3,9.3,No
9351,24,Female,Lome,Primary,6.87,16.01,44.48,17.27,5,1.2,Yes
9352,32,Male,Lome,Higher,13.28,10.56,90.6,11.47,1,6.8,No
9353,21,Female,Atakpame,Secondary,9.01,28.59,47.07,5.27,1,7.3,No
9354,26,Female,Tsevie,Primary,13.32,22.64,78.63,34.97,3,6.4,Yes
9355,29,Female,Tsevie,Secondary,17.72,22.21,43.4,0.31,4,4.8,Yes
9356,30,Female,Notse,Primary,11.47,18.7,49.4,4.82,3,9.9,No
9357,23,Female,Lome,Primary,15.25,13.11,70.73,3.67,5,3.5,Yes
9358,22,Male,Notse,Secondary,8.31,7.85,42.74,27.45,2,5.2,Yes
9359,23,Female,Tsevie,Primary,7.44,20.2,51.74,1.05,3,7.1,Yes
9360,21,Female,Dapaong,Higher,18.05,19.23,48.17,9.89,1,1.0,Yes
9361,34,Female,Lome,Secondary,12.92,20.67,42.43,12.61,4,4.3,Yes
9362,28,Male,Kara,Higher,13.91,0.0,98.26,2.04,3,4.5,No
9363,22,Male,Lome,Secondary,15.46,18.39,67.01,1.62,6,1.1,Yes
9364,17,Male,Lome,Secondary,10.42,11.91,91.54,0.49,1,1.2,Yes
9365,20,Male,Tsevie,Secondary,14.48,6.21,61.49,1.73,3,9.9,No
9366,28,Female,Notse,None,14.02,22.28,42.56,16.51,4,2.0,No
9367,31,Male,Sokode,Secondary,8.12,16.77,81.74,28.82,2,3.1,Yes
9368,19,Female,Dapaong,Primary,16.54,38.54,42.33,23.17,0,2.2,Yes
9369,24,Male,Tsevie,Primary,15.92,19.84,73.17,4.55,1,5.6,No
9370,27,Male,Notse,Secondary,8.15,12.03,48.35,12.94,4,7.6,Yes
9371,32,Male,Notse,Secondary,12.6,13.92,80.25,17.55,1,1.7,Yes
9372,25,Male,Dapaong,Higher,11.31,3.28,93.56,16.74,1,6.3,No
9373,19,Female,Notse,Primary,16.25,27.31,97.35,0.65,1,4.2,Yes
9374,21,Male,Kara,Secondary,7.77,18.15,71.67,2.42,2,5.4,Yes
9375,30,Female,Atakpame,Higher,22.81,18.32,71.96,27.96,3,3.4,Yes
9376,31,Female,Sokode,Primary,11.48,4.36,42.3,13.47,3,8.8,No
9377,22,Female,Kara,Primary,14.22,22.79,86.19,17.98,6,5.1,No
9378,20,Female,Kara,Primary,16.16,5.65,97.37,7.22,9,2.4,Yes
9379,24,Female,Dapaong,Higher,11.41,9.46,66.29,4.99,1,8.1,No
9380,21,Female,Sokode,Primary,11.66,16.25,87.62,10.53,4,7.8,No
9381,29,Female,Dapaong,Primary,10.49,9.19,87.85,6.4,2,5.4,No
9382,32,Male,Atakpame,Secondary,9.34,7.08,87.14,4.68,3,7.5,Yes
9383,17,Female,Notse,Higher,12.82,14.5,85.52,4.28,1,6.4,No
9384,29,Male,Dapaong,Higher,11.59,25.1,52.91,1.72,1,2.5,Yes
9385,27,Male,Lome,Secondary,10.47,23.95,85.09,7.54,3,10.0,No
9386,24,Female,Dapaong,Higher,10.65,22.07,48.66,7.34,3,8.0,No
9387,24,Female,Notse,Primary,13.73,19.86,82.75,8.93,0,7.0,No
9388,30,Male,Lome,Primary,9.61,10.24,40.21,1.24,3,8.5,No
9389,29,Male,Kara,Higher,11.26,26.21,95.13,24.64,5,9.4,No
9390,19,Female,Atakpame,Secondary,14.7,0.0,89.64,13.55,1,6.2,No
9391,20,Female,Notse,Primary,12.74,19.34,80.98,1.4,3,6.3,No
9392,31,Male,Tsevie,Secondary,8.85,23.41,45.67,0.83,0,1.2,Yes
9393,31,Male,Lome,Secondary,11.93,14.1,89.5,10.3,8,4.7,Yes
9394,29,Female,Atakpame,Higher,13.31,7.78,92.51,4.18,1,5.6,No
9395,25,Male,Dapaong,Higher,14.97,14.63,81.28,3.84,1,3.1,Yes
9396,26,Male,Tsevie,Secondary,9.73,7.42,98.55,18.33,3,4.2,No
9397,28,Female,Dapaong,Higher,10.32,20.14,45.57,4.23,1,4.3,No
9398,30,Male,Notse,Secondary,9.91,24.46,82.52,10.0,4,4.3,Yes
9399,17,Female,Kara,Secondary,10.06,19.47,71.49,7.7,3,9.6,No
9400,30,Female,Notse,Secondary,13.22,18.87,48.74,3.05,1,6.3,No
9401,30,Female,Notse,Secondary,13.78,22.6,79.5,4.03,1,3.8,No
9402,24,Male,Notse,None,15.15,23.76,87.97,28.68,3,3.7,Yes
9403,32,Female,Dapaong,Primary,11.73,7.22,49.88,4.03,5,8.6,No
9404,30,Male,Lome,Secondary,7.78,0.0,87.61,15.32,1,6.8,Yes
9405,17,Female,Kara,Primary,14.01,17.78,45.58,19.75,7,8.7,No
9406,32,Female,Atakpame,Primary,12.48,24.24,75.48,0.74,1,6.8,No
9407,34,Male,Kara,Primary,12.18,0.0,87.91,10.88,5,9.2,No
9408,23,Male,Atakpame,None,8.15,15.69,48.76,13.83,3,4.6,Yes
9409,31,Male,Sokode,Secondary,11.41,26.28,74.29,5.69,1,8.6,No
9410,33,Female,Lome,Primary,8.42,13.84,65.49,8.42,3,2.6,No
9411,29,Male,Lome,Primary,13.45,30.21,76.44,1.77,2,7.0,No
9412,25,Female,Atakpame,Secondary,10.71,28.34,65.45,3.83,2,4.3,Yes
9413,31,Male,Dapaong,Higher,10.44,13.17,55.05,12.3,7,5.7,No
9414,19,Female,Tsevie,None,7.39,11.32,55.23,9.23,4,7.6,No
9415,17,Female,Dapaong,Primary,15.08,11.51,91.88,1.47,2,6.1,No
9416,32,Female,Sokode,Higher,11.22,16.35,49.39,44.27,4,7.6,No
9417,24,Female,Atakpame,Primary,12.26,3.26,47.39,27.77,2,1.3,Yes
9418,29,Male,Sokode,Higher,9.79,1.42,45.82,2.54,1,4.6,Yes
9419,24,Male,Atakpame,Primary,7.05,0.0,44.45,20.8,1,9.6,No
9420,33,Female,Sokode,Primary,10.41,14.79,40.87,3.11,4,7.9,No
9421,30,Female,Atakpame,Primary,10.89,35.39,49.62,8.3,0,5.3,Yes
9422,23,Male,Lome,None,12.88,0.0,51.56,15.23,4,7.4,No
9423,31,Male,Sokode,Higher,10.93,13.16,56.18,4.22,2,1.2,No
9424,32,Male,Sokode,Higher,9.84,12.86,47.44,8.1,6,3.6,Yes
9425,22,Male,Atakpame,Higher,7.49,13.48,45.65,5.98,4,9.1,Yes
9426,17,Male,Kara,Higher,12.15,27.57,72.49,14.28,4,5.5,No
9427,28,Male,Kara,Higher,9.61,6.12,83.12,6.51,5,9.6,Yes
9428,34,Female,Lome,Secondary,15.96,0.0,77.81,8.37,3,3.4,No
9429,32,Male,Dapaong,Higher,12.45,9.66,73.4,18.68,0,8.5,No
9430,28,Male,Dapaong,Primary,13.69,8.32,66.43,11.99,5,1.2,Yes
9431,29,Female,Lome,Primary,11.25,0.0,78.04,7.5,3,1.0,Yes
9432,24,Male,Dapaong,Secondary,12.6,17.45,94.11,6.19,3,2.2,No
9433,17,Male,Tsevie,Higher,9.33,3.14,77.65,1.36,0,3.4,Yes
9434,23,Male,Tsevie,Secondary,8.47,14.17,43.65,0.58,1,1.4,No
9435,31,Female,Tsevie,Higher,12.05,11.37,74.23,30.53,2,2.9,Yes
9436,29,Male,Notse,Secondary,13.71,4.26,71.45,2.06,4,8.9,No
9437,29,Female,Notse,Secondary,6.16,23.91,67.12,3.24,1,9.2,Yes
9438,25,Male,Tsevie,Higher,10.5,12.19,74.13,9.44,2,2.1,Yes
9439,31,Female,Atakpame,Primary,17.53,15.54,80.36,17.6,2,3.8,Yes
9440,20,Male,Kara,Higher,13.44,20.86,42.24,17.91,4,6.5,No
9441,29,Male,Lome,Secondary,16.61,17.89,68.81,17.7,2,6.9,No
9442,28,Male,Atakpame,Secondary,10.1,16.45,89.03,38.21,4,1.3,Yes
9443,21,Female,Tsevie,Higher,10.63,6.76,71.85,0.57,3,9.2,No
9444,23,Male,Lome,Secondary,14.9,3.88,44.07,5.11,4,4.8,Yes
9445,24,Male,Kara,Secondary,13.87,16.58,86.5,24.49,5,5.0,No
9446,21,Female,Dapaong,Secondary,11.72,5.38,96.48,6.3,3,1.8,Yes
9447,25,Female,Atakpame,None,8.21,22.94,91.11,20.5,2,5.7,Yes
9448,30,Female,Kara,Secondary,15.47,13.7,61.75,0.18,4,6.3,Yes
9449,28,Male,Lome,Primary,19.53,21.49,72.09,7.02,7,5.1,No
9450,20,Female,Sokode,Higher,7.28,5.14,75.48,25.57,4,9.0,Yes
9451,24,Male,Atakpame,None,16.21,3.59,82.95,3.03,0,2.0,No
9452,33,Female,Notse,Secondary,10.6,31.79,79.96,26.54,1,2.7,No
9453,24,Female,Lome,Higher,11.0,13.51,51.94,0.09,6,4.4,Yes
9454,17,Male,Lome,Higher,12.81,24.13,90.58,0.82,8,6.5,No
9455,18,Male,Notse,Secondary,8.38,0.88,90.95,6.48,3,4.8,Yes
9456,20,Male,Kara,Secondary,11.89,12.17,64.26,1.12,5,8.7,No
9457,17,Male,Lome,Primary,7.17,28.02,47.85,2.56,4,2.9,Yes
9458,23,Female,Atakpame,Primary,13.43,0.0,76.51,3.53,1,3.2,Yes
9459,17,Female,Tsevie,None,18.7,37.75,61.44,6.57,3,9.0,Yes
9460,25,Female,Notse,Secondary,10.08,17.03,84.48,4.95,4,5.2,No
9461,19,Male,Atakpame,Primary,11.49,6.81,58.94,25.53,5,6.9,No
9462,28,Male,Notse,Secondary,11.64,18.52,55.78,21.72,0,4.4,Yes
9463,31,Female,Lome,Primary,14.96,26.09,92.06,13.79,4,4.4,No
9464,32,Female,Kara,Secondary,13.22,6.74,76.95,10.77,1,2.3,Yes
9465,26,Male,Atakpame,Secondary,14.76,8.18,45.16,2.29,6,9.0,No
9466,22,Female,Sokode,Higher,10.48,17.49,81.36,9.21,8,8.4,No
9467,33,Female,Tsevie,Primary,13.3,19.63,85.16,1.59,1,5.8,No
9468,33,Female,Notse,Primary,1.9,13.02,54.11,6.03,5,1.3,Yes
9469,34,Male,Dapaong,Primary,14.0,19.02,98.06,6.19,3,3.0,Yes
9470,27,Female,Kara,None,8.35,23.54,62.37,11.7,4,2.7,Yes
9471,23,Male,Kara,Secondary,11.02,16.73,96.43,18.03,2,5.8,No
9472,26,Female,Dapaong,Primary,14.24,8.09,57.62,3.86,1,2.4,Yes
9473,23,Male,Dapaong,None,7.39,14.79,76.55,0.42,4,4.9,Yes
9474,21,Female,Atakpame,Higher,15.27,32.56,71.05,0.48,5,2.8,Yes
9475,28,Female,Lome,Secondary,11.63,18.33,99.53,20.78,1,3.6,No
9476,32,Female,Lome,Primary,16.36,27.4,64.5,6.66,0,3.7,Yes
9477,34,Male,Sokode,None,9.29,9.86,50.76,2.85,2,3.0,Yes
9478,19,Female,Tsevie,Primary,6.56,17.63,89.99,0.33,2,3.4,Yes
9479,31,Female,Notse,Secondary,11.91,22.94,42.52,7.52,2,2.4,Yes
9480,21,Male,Lome,Secondary,13.76,29.98,93.1,1.47,0,8.0,No
9481,29,Male,Sokode,Secondary,14.01,27.28,46.64,5.4,3,9.8,No
9482,28,Female,Sokode,Primary,8.59,3.81,74.32,7.26,5,8.0,Yes
9483,21,Female,Kara,Secondary,7.13,26.52,82.8,2.6,0,4.3,Yes
9484,22,Female,Kara,Secondary,11.06,31.86,60.18,2.22,2,7.8,Yes
9485,23,Female,Tsevie,Secondary,13.55,9.25,90.68,0.2,4,1.6,Yes
9486,26,Female,Atakpame,Higher,13.4,6.06,75.62,8.81,1,4.2,Yes
9487,32,Male,Dapaong,Primary,16.72,14.76,63.71,2.24,3,4.6,Yes
9488,24,Female,Dapaong,Primary,10.88,16.79,59.52,21.06,1,1.1,Yes
9489,25,Male,Tsevie,Higher,6.47,11.5,46.72,9.26,0,9.6,Yes
9490,20,Male,Sokode,Primary,15.59,3.13,78.42,8.13,4,5.2,No
9491,24,Female,Tsevie,Primary,12.59,29.72,61.84,7.03,1,9.9,No
9492,23,Male,Dapaong,Secondary,12.85,6.4,59.23,2.42,5,3.5,Yes
9493,31,Female,Sokode,Secondary,14.3,9.93,97.0,34.87,1,9.8,No
9494,19,Male,Dapaong,Higher,15.79,16.09,56.37,34.13,2,6.5,No
9495,33,Male,Atakpame,Primary,11.93,0.28,92.59,3.88,3,4.7,Yes
9496,27,Female,Kara,Primary,15.53,0.0,98.49,14.97,3,8.5,No
9497,25,Female,Kara,Primary,13.66,10.68,89.36,1.27,3,5.9,No
9498,21,Male,Sokode,Secondary,10.03,23.26,41.17,15.17,6,8.4,No
9499,26,Female,Tsevie,Primary,11.3,16.88,92.12,3.37,6,5.6,No
9500,31,Female,Dapaong,Secondary,13.85,0.0,52.8,3.41,3,4.8,Yes
9501,30,Male,Lome,None,9.87,28.89,61.2,7.08,2,6.5,No
9502,20,Male,Atakpame,None,14.66,22.97,99.49,4.98,5,7.8,Yes
9503,18,Male,Dapaong,Secondary,12.47,16.91,64.3,1.25,3,1.4,No
9504,28,Female,Notse,Higher,13.14,16.64,79.29,8.99,5,4.6,Yes
9505,17,Female,Lome,Higher,16.32,21.73,58.64,2.41,4,2.5,No
9506,21,Female,Atakpame,Higher,13.07,38.26,62.17,5.88,6,9.5,No
9507,22,Male,Atakpame,Secondary,12.21,23.81,75.86,2.63,2,9.7,No
9508,27,Female,Kara,None,11.75,17.96,96.9,19.49,2,9.2,No
9509,24,Male,Sokode,Primary,11.6,2.73,56.95,4.13,3,5.6,No
9510,23,Male,Dapaong,Secondary,12.94,16.65,54.84,21.85,2,7.8,No
9511,20,Male,Atakpame,Primary,16.09,22.73,41.58,3.95,3,9.3,No
9512,22,Male,Dapaong,Primary,10.16,13.85,52.13,1.98,3,8.8,No
9513,32,Male,Atakpame,None,9.94,9.77,55.74,8.6,1,5.8,Yes
9514,31,Male,Tsevie,Secondary,15.86,20.54,43.77,8.1,1,2.3,Yes
9515,30,Male,Kara,Primary,10.3,5.12,73.82,9.65,5,9.2,Yes
9516,28,Female,Sokode,None,12.65,23.68,47.61,3.6,1,8.4,No
9517,28,Male,Lome,Secondary,10.22,10.64,70.66,3.86,7,4.6,Yes
9518,32,Female,Lome,Primary,6.96,0.0,51.34,2.71,3,5.2,Yes
9519,31,Female,Tsevie,Secondary,12.59,10.45,96.14,26.37,1,9.9,No
9520,29,Female,Notse,Secondary,15.35,14.43,58.43,11.49,2,6.4,No
9521,27,Female,Kara,Primary,11.81,20.52,45.58,14.12,1,2.5,Yes
9522,33,Female,Atakpame,Secondary,7.56,19.37,90.17,2.16,3,2.5,Yes
9523,31,Male,Kara,None,12.33,2.1,64.12,10.83,9,1.6,Yes
9524,30,Female,Sokode,Secondary,9.73,16.22,89.21,14.38,2,6.3,Yes
9525,26,Female,Lome,Secondary,4.14,9.66,58.75,4.19,0,1.2,Yes
9526,28,Female,Dapaong,Higher,11.76,11.4,70.0,1.72,3,8.4,No
9527,32,Male,Lome,Secondary,13.55,5.02,66.72,11.94,2,3.9,Yes
9528,31,Female,Notse,Primary,15.53,14.49,73.47,9.45,2,4.1,No
9529,26,Female,Notse,Secondary,17.27,46.32,64.1,8.57,4,7.8,No
9530,20,Female,Notse,Primary,13.95,33.56,69.81,2.02,4,2.0,No
9531,25,Female,Notse,Secondary,14.8,5.01,80.76,3.04,4,5.8,No
9532,25,Male,Sokode,Primary,8.15,15.66,64.88,9.81,3,4.3,Yes
9533,27,Female,Atakpame,Secondary,16.87,11.86,81.06,9.51,0,1.9,Yes
9534,27,Male,Kara,Primary,15.8,16.42,82.86,8.09,4,3.7,No
9535,23,Male,Lome,Secondary,10.9,24.16,84.94,14.62,1,6.7,No
9536,26,Female,Notse,Secondary,14.04,13.71,68.26,16.86,2,7.0,No
9537,20,Female,Lome,None,13.74,7.88,40.23,3.24,7,2.1,No
9538,21,Male,Notse,Higher,16.41,26.56,85.21,1.72,3,9.4,No
9539,21,Female,Dapaong,Secondary,11.55,2.66,94.55,2.25,5,2.7,Yes
9540,27,Female,Kara,Primary,9.76,16.89,79.16,3.3,2,7.0,Yes
9541,25,Female,Dapaong,None,10.53,0.14,71.47,29.52,3,3.9,Yes
9542,32,Male,Dapaong,Secondary,14.69,4.74,73.58,1.48,1,7.3,No
9543,25,Male,Notse,Primary,6.24,22.45,78.45,21.1,3,8.3,No
9544,20,Female,Atakpame,Higher,3.01,8.21,99.91,2.27,1,1.7,No
9545,18,Female,Lome,None,14.68,0.0,43.72,4.28,1,8.2,No
9546,30,Male,Tsevie,None,12.82,7.77,41.27,1.35,0,2.1,Yes
9547,19,Male,Kara,Higher,12.06,6.7,97.85,1.09,1,5.7,No
9548,34,Male,Atakpame,Higher,8.08,2.38,66.43,1.0,4,4.0,Yes
9549,22,Male,Tsevie,None,6.87,20.5,76.74,4.2,4,3.8,No
9550,27,Male,Atakpame,Secondary,10.1,0.0,85.21,7.42,5,2.4,No
9551,34,Male,Notse,Primary,13.09,9.12,84.53,2.24,2,7.1,No
9552,28,Male,Notse,Secondary,10.24,16.33,78.83,26.98,5,3.7,Yes
9553,21,Female,Atakpame,Higher,14.7,11.57,68.31,8.83,1,5.5,No
9554,25,Male,Sokode,Primary,9.14,10.96,74.56,21.63,3,1.1,No
9555,34,Male,Sokode,Primary,10.44,7.77,83.78,1.61,4,6.4,No
9556,19,Female,Atakpame,None,14.11,2.81,91.05,1.55,3,7.1,No
9557,25,Female,Sokode,None,10.87,8.63,47.64,18.76,1,1.6,Yes
9558,20,Female,Kara,None,11.02,21.58,56.68,8.39,5,5.8,No
9559,33,Male,Lome,Higher,10.07,10.66,63.86,27.9,5,7.4,No
9560,33,Male,Tsevie,Primary,9.51,16.67,79.93,1.59,4,2.3,No
9561,18,Female,Notse,Secondary,13.06,26.17,63.74,0.26,2,1.4,Yes
9562,25,Female,Kara,Secondary,13.45,21.0,54.33,24.84,2,2.7,Yes
9563,25,Female,Lome,Secondary,12.68,2.24,41.99,12.0,2,4.2,Yes
9564,21,Male,Sokode,Secondary,10.15,19.48,90.55,16.46,1,4.8,Yes
9565,31,Female,Tsevie,None,11.4,25.48,65.14,3.51,7,1.7,Yes
9566,31,Male,Kara,Secondary,16.79,9.18,59.75,0.03,2,9.8,No
9567,19,Male,Dapaong,Primary,7.74,0.0,71.85,6.59,1,7.2,No
9568,19,Male,Notse,Secondary,17.66,10.59,47.38,46.06,3,2.2,Yes
9569,22,Male,Atakpame,Primary,12.3,16.88,63.84,23.81,1,8.2,No
9570,20,Female,Notse,Secondary,11.46,20.92,85.11,0.75,1,3.9,Yes
9571,29,Female,Lome,Secondary,14.86,9.79,84.17,2.08,3,4.4,Yes
9572,29,Female,Lome,Secondary,5.8,0.0,86.31,3.73,2,1.7,Yes
9573,27,Male,Dapaong,Primary,16.14,2.24,68.05,17.74,1,4.8,Yes
9574,21,Female,Dapaong,Primary,17.57,18.6,62.13,17.41,0,1.7,Yes
9575,17,Male,Atakpame,Higher,15.26,34.91,89.89,2.05,4,7.1,No
